program_id,university_slug,university_id,faculty_id,campus_id,campus_name_th,campus_name_en,program_name_th,program_name_en,program_type_id,program_type_name_th,field_id,field_name_th,field_name_en,cost,graduate_rate
10020112610101A,kasetsart,002,12,01,บางเขน,Bangkhen,บธ.บ. สาขาวิชาการเงิน,B.B.A. (Finance),A,ภาษาไทย ปกติ,01,การเงิน,Finance,,ร้อยละ 71.25
10020112610201A,kasetsart,002,12,01,บางเขน,Bangkhen,บธ.บ. สาขาวิชาการจัดการ,B.B.A. (Management),A,ภาษาไทย ปกติ,02,การจัดการ,Management,,ร้อยละ 91.25
10020112610202A,kasetsart,002,12,01,บางเขน,Bangkhen,บธ.บ. สาขาวิชาการจัดการการปฏิบัติการและเทคโนโลยี,B.B.A. (Operations and Technology Management),A,ภาษาไทย ปกติ,02,การจัดการ,Management,,ร้อยละ 83.75
10020112610501A,kasetsart,002,12,01,บางเขน,Bangkhen,บช.บ.(บัญชีบัณฑิต),B.Acc.,A,ภาษาไทย ปกติ,05,การบัญชี,Accountancy,,ร้อยละ 86.00
10020112610501B,kasetsart,002,12,01,บางเขน,Bangkhen,บช.บ.(บัญชีบัณฑิต),B.Acc.,B,ภาษาไทย พิเศษ,05,การบัญชี,Accountancy,,ร้อยละ 86.00
10020112610501E,kasetsart,002,12,01,บางเขน,Bangkhen,บช.บ.(บัญชีบัณฑิต),B.Acc.,E,นานาชาติ,05,การบัญชี,Accountancy,,ยังไม่มีผู้จบการศึกษาเนื่องจากเริ่มเปิดรับในปีการศึกษา 2569
10020112610601A,kasetsart,002,12,01,บางเขน,Bangkhen,บธ.บ. สาขาวิชาการตลาด,B.B.A. (Marketing),A,ภาษาไทย ปกติ,06,การตลาด,Marketing,,ร้อยละ 82.50
10020112610601E,kasetsart,002,12,01,บางเขน,Bangkhen,บธ.บ. สาขาวิชาการตลาด,B.B.A. (Marketing)  (International Program),E,นานาชาติ,06,การตลาด,Marketing,,ร้อยละ 65.00
10020112610801E,kasetsart,002,12,01,บางเขน,Bangkhen,บธ.บ.(บริหารธุรกิจบัณฑิต),B.B.A. (International Program),E,นานาชาติ,08,บริหารธุรกิจ,Business Administration,,ร้อยละ 88.89
10020113112901A,kasetsart,002,13,01,บางเขน,Bangkhen,วท.บ. สาขาวิชาเทคนิคการสัตวแพทย์,B.S. (Veterinary Technology),A,ภาษาไทย ปกติ,29,สุขภาพสัตว์,Animal Health,,ร้อยละ 94
10020113112901B,kasetsart,002,13,01,บางเขน,Bangkhen,วท.บ. สาขาวิชาเทคนิคการสัตวแพทย์,B.S. (Veterinary Technology),B,ภาษาไทย พิเศษ,29,สุขภาพสัตว์,Animal Health,,ร้อยละ 94
10020113112902A,kasetsart,002,13,01,บางเขน,Bangkhen,วท.บ. สาขาวิชาการพยาบาลสัตว์,B.S. (Veterinary Nursing),A,ภาษาไทย ปกติ,29,สุขภาพสัตว์,Animal Health,,ร้อยละ 90
10020113112902B,kasetsart,002,13,01,บางเขน,Bangkhen,วท.บ. สาขาวิชาการพยาบาลสัตว์,B.S. (Veterinary Nursing),B,ภาษาไทย พิเศษ,29,สุขภาพสัตว์,Animal Health,,ร้อยละ 90
10020114400201A,kasetsart,002,14,01,บางเขน,Bangkhen,วท.บ. สาขาวิชานวัตกรรมการออกแบบผลิตภัณฑ์เชิงบูรณาการ,B.S. (Integrated Product Design Innovation),A,ภาษาไทย ปกติ,02,การออกแบบอุตสาหกรรม,Industrial Design,,92
10020114400301A,kasetsart,002,14,01,บางเขน,Bangkhen,ภ.สถ.บ.(ภูมิสถาปัตยกรรมศาสตรบัณฑิต),B.L.A.,A,ภาษาไทย ปกติ,03,ภูมิสถาปัตยกรรม,Landscape Architecture,,87.87
10020114400501A,kasetsart,002,14,01,บางเขน,Bangkhen,สถ.บ.(สถาปัตยกรรมศาสตรบัณฑิต),B.Arch.,A,ภาษาไทย ปกติ,05,สถาปัตยกรรม,Architecture,,81.15
10020114400502A,kasetsart,002,14,01,บางเขน,Bangkhen,วท.บ. สาขาวิชาสถาปัตยกรรม,B.S. (Architecture),A,ภาษาไทย ปกติ,05,สถาปัตยกรรม,Architecture,,73.33
10020115210101A,kasetsart,002,15,01,บางเขน,Bangkhen,วท.บ. สาขาวิชาการจัดการสิ่งแวดล้อม,B.S. (Environmental Management),A,ภาษาไทย ปกติ,01,การจัดการทรัพยากรธรรมชาติและสิ่งแวดล้อม,Natural Resources and Environmental Management,,0
10020115210102A,kasetsart,002,15,01,บางเขน,Bangkhen,วท.บ. สาขาวิชาวิทยาศาสตร์และเทคโนโลยีสิ่งแวดล้อม,B.S. (Environmental Science and Technology),A,ภาษาไทย ปกติ,01,การจัดการทรัพยากรธรรมชาติและสิ่งแวดล้อม,Natural Resources and Environmental Management,,0
10020116210103A,kasetsart,002,16,01,บางเขน,Bangkhen,วท.บ. สาขาวิชาศาสตร์แห่งแผ่นดินเพื่อการพัฒนาที่ยั่งยืน,B.S. (Knowledge of The Land for Sustainable Development),A,ภาษาไทย ปกติ,01,การจัดการทรัพยากรธรรมชาติและสิ่งแวดล้อม,Natural Resources and Environmental Management,,> ร้อยละ 90
10020117302102A,kasetsart,002,17,01,บางเขน,Bangkhen,วศ.บ. สาขาวิชาวิศวกรรมโยธา-ชลประทาน,B.Eng. (Civil Engineering - Irrigation),A,ภาษาไทย ปกติ,21,วิศวกรรมโยธา,Civil Engineering,,ร้อยละ 73.91
10020134100101A,kasetsart,002,34,01,บางเขน,Bangkhen,พ.บ.(แพทยศาสตรบัณฑิต),M.D.,A,ภาษาไทย ปกติ,01,แพทยศาสตร์,Medicine,,ยังไม่มีข้อมูลเนื่องจากเริ่มเปิดรับนิสิตปีการศึกษา 2567
10020136111701A,kasetsart,002,36,01,บางเขน,Bangkhen,พย.บ.(พยาบาลศาสตรบัณฑิต),B.N.S. (Bachelor of Nursing Science),A,ภาษาไทย ปกติ,17,พยาบาลศาสตร์,Nursing,,ร้อยละ100
10020137130101A,kasetsart,002,37,01,บางเขน,Bangkhen,ภ.บ.(เภสัชศาสตรบัณฑิต),Pharm.D.,A,ภาษาไทย ปกติ,01,เภสัชศาสตร์,Pharmacy,,0
10020202500601A,kasetsart,002,02,02,กำแพงแสน,Kamphaeng Saen Campus,วท.บ. สาขาวิชาประมง,B.S. (Fisheries),A,ภาษาไทย ปกติ,06,ประมง,Fishery,,0
10020215210102A,kasetsart,002,15,02,กำแพงแสน,Kamphaeng Saen Campus,วท.บ. สาขาวิชาวิทยาศาสตร์และเทคโนโลยีสิ่งแวดล้อม,B.S. (Environmental Science and Technology),A,ภาษาไทย ปกติ,01,การจัดการทรัพยากรธรรมชาติและสิ่งแวดล้อม,Natural Resources and Environmental Management,,0
10020219500102A,kasetsart,002,19,02,กำแพงแสน,Kamphaeng Saen Campus,วท.บ. สาขาวิชาเครื่องจักรกลและเมคคาทรอนิกส์เกษตร,B.S. (Agircultural Machinery and Mechatronics),A,ภาษาไทย ปกติ,01,เกษตรกลวิธาน,Agricultural Mechanization,,0
10020219500201A,kasetsart,002,19,02,กำแพงแสน,Kamphaeng Saen Campus,วท.บ. สาขาวิชาเกษตรศาสตร์,B.S. (Agirculture),A,ภาษาไทย ปกติ,02,เกษตรศาสตร์,Agriculture,,0
10020219500401A,kasetsart,002,19,02,กำแพงแสน,Kamphaeng Saen Campus,วท.บ. สาขาวิชาเทคโนโลยีชีวภาพทางการเกษตร,B.S. (Agircultural Biotechnology),A,ภาษาไทย ปกติ,04,เทคโนโลยีการเกษตร,Agricultural Technology,,0
10020219501201A,kasetsart,002,19,02,กำแพงแสน,Kamphaeng Saen Campus,วท.บ. สาขาวิชาสัตวศาสตร์,B.S. (Animal Science),A,ภาษาไทย ปกติ,12,สัตวศาสตร์,Animal Science,,0
10020220300501A,kasetsart,002,20,02,กำแพงแสน,Kamphaeng Saen Campus,วศ.บ. สาขาวิชาวิศวกรรมคอมพิวเตอร์,B.Eng. (Computer Engineering),A,ภาษาไทย ปกติ,05,วิศวกรรมคอมพิวเตอร์,Computer Engineering,,ร้อยละ 81.25
10020220300701A,kasetsart,002,20,02,กำแพงแสน,Kamphaeng Saen Campus,วศ.บ. สาขาวิชาวิศวกรรมเครื่องกล,B.Eng. (Mechanical Engineering),A,ภาษาไทย ปกติ,07,วิศวกรรมเครื่องกล,Mechanical Engineering,,
10020220300701B,kasetsart,002,20,02,กำแพงแสน,Kamphaeng Saen Campus,วศ.บ. สาขาวิชาวิศวกรรมเครื่องกล,B.Eng. (Mechanical Engineering),B,ภาษาไทย พิเศษ,07,วิศวกรรมเครื่องกล,Mechanical Engineering,,0
10020220300702A,kasetsart,002,20,02,กำแพงแสน,Kamphaeng Saen Campus,วศ.บ. สาขาวิชาวิศวกรรมเครื่องกล-เกษตร,B.Eng. (Mechanical Engineering-Agriculture),A,ภาษาไทย ปกติ,07,วิศวกรรมเครื่องกล,Mechanical Engineering,,ร้อยละ 87.76
10020220302102A,kasetsart,002,20,02,กำแพงแสน,Kamphaeng Saen Campus,วศ.บ. สาขาวิชาวิศวกรรมโยธา-ชลประทาน,B.Eng. (Civil Engineering - Irrigation),A,ภาษาไทย ปกติ,21,วิศวกรรมโยธา,Civil Engineering,,0
10020220302103A,kasetsart,002,20,02,กำแพงแสน,Kamphaeng Saen Campus,วศ.บ. สาขาวิชาวิศวกรรมโยธา-โครงสร้างพื้นฐาน,B.Eng. (Civil Engineering-Infrastructure),A,ภาษาไทย ปกติ,21,วิศวกรรมโยธา,Civil Engineering,,0
10020220302103B,kasetsart,002,20,02,กำแพงแสน,Kamphaeng Saen Campus,วศ.บ. สาขาวิชาวิศวกรรมโยธา-โครงสร้างพื้นฐาน,B.Eng. (Civil Engineering-Infrastructure),B,ภาษาไทย พิเศษ,21,วิศวกรรมโยธา,Civil Engineering,,0
10020220303301A,kasetsart,002,20,02,กำแพงแสน,Kamphaeng Saen Campus,วศ.บ. สาขาวิชาวิศวกรรมอาหาร,B.Eng. (Food Engineering),A,ภาษาไทย ปกติ,33,วิศวกรรมอาหาร,Food Engineering,,0
10020220303503A,kasetsart,002,20,02,กำแพงแสน,Kamphaeng Saen Campus,วศ.บ. สาขาวิชาวิศวกรรมอุตสาหการ-โลจิสติกส์,B.Eng. (Industrial Engineering-Logistics),A,ภาษาไทย ปกติ,35,วิศวกรรมอุตสาหการ,Industrial Engineering,,ร้อยละ 100
10020220303601A,kasetsart,002,20,02,กำแพงแสน,Kamphaeng Saen Campus,วศ.บ. สาขาวิชาวิศวกรรมนวัตกรรมเพื่อการเกษตรและอุตสาหกรรม,B.Eng. (Innovative Engineering for Agriculture and Industry),A,ภาษาไทย ปกติ,36,วิศวกรรมเชิงนวัตกรรม,Innovative Engineering,,0
10020221500201A,kasetsart,002,21,02,กำแพงแสน,Kamphaeng Saen Campus,วท.บ. สาขาวิชาเกษตรและสิ่งแวดล้อมศึกษา,B.S. (Agricultural and Environmental Education),A,ภาษาไทย ปกติ,02,เกษตรศาสตร์,Agriculture,,ร้อยละ 90
